crash_id,check_id,check_name,check_category,issue_severity,check_status,issue_description,reporting_impact,recommended_action,crash_year,crash_financial_year,crash_severity,fatal_count,serious_injury_count,minor_injury_count,region,tla_id,tla_name,area_unit_id,meshblock_id,crash_location_1,crash_location_2
855864,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,2,,2,Whangarei District,503700,102300,RIVERSIDE DRIVE,BROOK ROAD
861843,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Minor Crash,0,0,1,,76,Auckland,507900,304200,ESMONDE ROAD,BARRYS POINT ROAD
861907,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Serious Crash,0,1,0,,73,Southland District,612740,3186600,CENTRE ROAD,POURAKINO VALLEY ROAD
861961,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,11,Thames-Coromandel District,533501,1049100,TARARU ROAD,ASH STREET
862057,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Serious Crash,0,1,0,,39,Manawatu District,561422,1791800,OFF ROAD - HIMATANGI BEACH,
862655,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,60,Christchurch City,596502,2711900,MARINE DRIVE,NGAIO LANE
863385,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Minor Crash,0,0,1,,2,Whangarei District,503700,102206,RIVERSIDE DRIVE,MACKESY ROAD
863411,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,SHELLY BEACH OBR
864915,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,522920,683100,PAKURANGA HIGHWAY,MILLEN UNDERPASS
865829,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,513301,230301,NORTH-WESTERN MOTORWAY,HENDERSON CK BR
866432,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
868844,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,513301,230200,NORTH-WESTERN MOTORWAY,HENDERSON CK BR
868906,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,2,Whangarei District,502004,109401,RIVERSIDE DRIVE,AWAROA CK BR
871031,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
871446,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,2,Whangarei District,503700,102206,RIVERSIDE DRIVE,MACKESY ROAD
873139,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
874328,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
875992,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,519820,602503,SOUTH-WESTERN MOTORWAY,MANGERE BR
876708,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,SHELLY BEACH ROAD OFF RAMP
876788,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,514801,389300,NORTH-WESTERN MOTORWAY,PATIKI ROAD OFF RAMP
878260,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,28,Gisborne District,543301,1346100,TUPAROA ROAD,GRACE ROAD
878808,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,515202,423600,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
880500,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Serious Crash,0,1,1,,42,Horowhenua District,561300,1782501,OFF ROAD - BEACH,
883004,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
883012,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,71,Dunedin City,604810,2940900,PORTOBELLO ROAD,HOWARD STREET
884864,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDG
889550,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,3,,2,Whangarei District,501815,80200,OFF ROAD-BEACH,
891435,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
891658,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,509100,181400,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
891699,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Serious Crash,0,1,2,,39,Manawatu District,561422,1791900,OFF ROAD - HIMATANGI BEACH,
892011,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Serious Crash,0,1,1,,68,Waitaki District,600826,2835300,OFF ROAD - BEACH,
893311,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,71,Dunedin City,604830,2943500,HARINGTON POINT ROAD,CLARK ROAD
893535,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
893569,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
895082,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,515100,400500,WEST END ROAD,FIFE STREET
897472,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,509100,181400,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
897916,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Minor Crash,0,0,2,,1,Far North District,500900,50100,KERIKERI INLET ROAD,TE PONANGA SADDLE ROAD
898325,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
898743,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
899397,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,509800,359200,NORTHERN MOTORWAY,HARBOUR BR N
899903,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Minor Crash,0,0,1,,25,Whakatane District,542530,1321900,OFF ROAD - BEACH,
901279,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
901725,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Serious Crash,0,1,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
902518,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,TE ATATU ROAD OFF RAMP
904716,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,CURRAN STREET ON RAMP
904952,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,514801,390402,NORTH-WESTERN MOTORWAY,GREAT NORTH ROAD OFF RAMP
905281,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
905610,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Serious Crash,0,1,0,,43,Kapiti Coast District,564400,1878300,OFF ROAD OTAKI BEACH,
905754,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Serious Crash,0,1,0,,76,Auckland,523912,767803,SOUTHERN MOTORWAY,PAHUREHURE NO 2 BR
906256,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
906537,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,2,Whangarei District,501811,77600,SH 1,TOTARA ROAD
907387,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,11,Thames-Coromandel District,533501,1048700,THAMES COAST ROAD,TARARU CREEK ROAD
907600,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,521201,806604,SOUTHERN MOTORWAY,PAHUREHURE NO 2 BR
908514,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
909222,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
909699,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,PRINCES STREET
910198,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Minor Crash,0,0,1,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
910203,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359200,NORTHERN MOTORWAY,HARBOUR BR N
910368,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,521201,806604,SOUTHERN MOTORWAY,PAHUREHURE NO 2 BR
910876,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
911626,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2023/2024,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,SHELLY BEACH ROAD OFF RAMP
911993,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
912297,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2024,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
758692,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,520500,635902,SOUTHERN MOTORWAY,OTAHUHU CK BR
763172,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Serious Crash,0,1,0,,11,Thames-Coromandel District,533603,1059612,OFF ROAD: PAUANUI TAIRUA TRAIL,
765452,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,2,Whangarei District,503700,102206,RIVERSIDE DRIVE,MACKESY ROAD
767316,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
773985,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MAHUNGA DRIVE OFF RAMP
777674,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Serious Crash,0,1,1,,1,Far North District,500202,5700,SH 10,BACKRIVER ROAD
785038,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,FRED THOMAS DRIVE,ESMONDE ROAD
785677,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,2,Whangarei District,501811,77600,SH 1,MANGAPAI RIV BR
786044,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,2,Whangarei District,501811,77600,SH 1,TOTARA ROAD
786667,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
792874,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
793264,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,23,Tauranga City,536821,1188802,TE AWANUI DRIVE,TOLL PLAZA
794104,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,506202,176412,NORTHERN MOTORWAY,KOWHAI OBR
798407,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,52,Nelson City,581723,2359501,WHAKATU DRIVE,SONGER ST OBR
800923,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Serious Crash,0,1,0,,42,Horowhenua District,561300,1783400,OFF ROAD - FOXTON BEACH,
801857,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
802173,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
803150,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,523912,767803,SOUTHERN MOTORWAY,PAHUREHURE NO 1 BR
803916,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,TE ATATU ROAD OFF RAMP
804315,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
805966,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Serious Crash,0,1,0,,25,Whakatane District,542421,1312306,OFF ROAD - BEACH,
805983,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,TE ATATU ROAD OFF RAMP
806815,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,514802,386901,RATA STREET,ASH STREET
807766,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
810629,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,2,,43,Kapiti Coast District,565903,2002600,OFF ROAD - BEACH,
811595,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,508010,324901,NORTHCROFT STREET,BURNS AVENUE
813435,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Serious Crash,0,1,1,,39,Manawatu District,561422,1784405,OFF ROAD - HIMATANGI BEACH,
813677,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
814772,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,513530,226303,NORTH-WESTERN MOTORWAY,HURUHURU CK BR
816461,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Serious Crash,0,1,0,,2,Whangarei District,501815,80200,OFF ROAD - WAIPU BEACH,
818276,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,513431,221903,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
818798,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,51,Tasman District,581724,2357102,BEST ISLAND ROAD,BARNETT AVENUE
819783,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,76,Auckland,523912,767804,SOUTHERN MOTORWAY,PAHUREHURE NO 2 BR
819984,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,SHELLY BEACH ROAD OFF RAMP
821525,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
822432,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,2,,23,Tauranga City,536821,1188802,OFFROAD MARINA CARPARK,
